[COURSE HEADER]
VERSION = 0
UNITS = ENGLISH
DESCRIPTION = 2014 8DC - Stage 7,97,110. Created by 1273.
FILE NAME = none
MINUTES	FTP
2299	Ease off the gas gradually...	5	0	0	72	16777215	0
2299	and rest up a bit so you can follow this last KOM attack	5	0	0	72	16777215	7
2519	Stay with the climbers	8	0	0	72	16777215	0
2549	Good, just hold that wheel in front of you...	8	0	0	72	16777215	0
2549	about 20 more seconds	5	0	0	72	16777215	10
2604	The breakaway is still too far for comfort...	8	0	0	72	16777215	0
2604	and things are bound to ramp up in order to catch them	8	0	0	72	16777215	10
2604	Again, tuck in & conserve	8	0	0	72	16777215	20
2774	Watch those riders on the right, some GC threats in there!	8	0	0	72	16777215	0
2784	Go wit that that, GO!	8	0	0	72	16777215	0
2784	Not sure of the tactics here...	8	0	0	72	16777215	10
2784	but you can't let these guys go without you	8	0	0	72	16777215	20
2859	Your group has a gap on the field!	8	0	0	72	16777215	0
2859	I'm thinking some of these GC riders want safer downtown laps	8	0	0	72	16777215	10
2859	The breakaway is within sight	8	0	0	72	16777215	40
2859	If you guys can bridge to them, you'll have a good-sized group	8	0	0	72	16777215	50
2859	Contact! You've caught the break	8	0	0	72	16777215	130
2859	About 20 of you are going to have your own private criterium...	8	0	0	72	16777215	140
2859	if you can hold off the peloton for a few more minutes	8	0	0	72	16777215	150
3042	Pick it up, the circuits kick off with a sprint!	8	0	0	72	16777215	0
3042	You don't need the points, you just need to stay in contact	8	0	0	72	16777215	10
3042	Get ready...	3	0	0	72	16777215	20
3067	Go!	8	0	0	72	16777215	0
3075	Catch your breath, get ready to work!	8	0	0	72	16777215	0
3075	Lots of corners, lots of full-gas jumps out of them	8	0	0	72	16777215	10
3178	Your group is holding the field to 35 seconds!	8	0	0	72	16777215	0
3213	These hurt, no lie...	5	0	0	72	16777215	0
3213	but you're staying up & away from all the chaos back in the field	8	0	0	72	16777215	7
3213	So keep it up!	5	0	0	72	16777215	17
3259	These accelerations can be done seated if you have the power...	8	0	0	72	16777215	0
3259	but they usually require a strong, out-of-the-saddle jump each time	8	0	0	72	16777215	10
3278	Easier to build high power quickly	5	0	0	72	16777215	0
3349	One lap down! 2 to go	8	0	0	72	16777215	0
3379	Field is 30 seconds back	8	0	0	72	16777215	0
3441	Hang in there, you're holding your gap over the field	8	0	0	72	16777215	0
3487	Gap over the field is hanging right around 30 seconds	8	0	0	72	16777215	0
3557	Field's at 25 seconds back!	8	0	0	72	16777215	0
3623	2 laps down! Final lap ahead	8	0	0	72	16777215	0
3623	Gap to the field is down to 20 seconds!	8	0	0	72	16777215	10
3671	Gap's coming down, they're catching glimpses of you guys!	8	0	0	72	16777215	0
3761	Gap's at 17 seconds, keep working...HARD	8	0	0	72	16777215	0
3831	Field has you in sight, 12 seconds back!	8	0	0	72	16777215	0
3867	You guys have this! Don't let up!	8	0	0	72	16777215	0
3897	Wind it up for the sprint...	8	0	0	72	16777215	0
3897	hang on to it...	5	0	0	72	16777215	10
3897	Get ready!	3	0	0	72	16777215	20
3922	GO!	3	0	0	72	16777215	0
3922	3...	1	0	0	72	16777215	5
3922	2...	1	0	0	72	16777215	6
3922	1...	1	0	0	72	16777215	9
3930	Finished ahead of the field! Top-20 on the day!	8	0	0	72	16777215	0
3930	Way to deny the sprinters on their own playground!	8	0	0	72	16777215	10
3930	You may have even put a little time on some top-10 threats!	8	0	0	72	16777215	20
3930	Time for some well-earned post-workout nutrition	8	0	0	72	16777215	30
3930	Rest up & we'll see you tomorrow!	8	0	0	72	16777215	40
[END COURSE TEXT]

[INTERVAL DATA]
0	4200	Workout
262	322	Threshold 1
322	351	Endurance 1
351	361	Sweet Spot 1
361	421	VO2 Max 1
446	664	Tempo 1
664	819	Sweet Spot 2
819	1024	Sweet Spot 3
1024	1144	Sweet Spot 4
1144	1169	VO2 Max 2
1169	1179	Sprint 1
1204	1304	Sweet Spot 5
1304	1524	Sweet Spot 6
1524	1744	Sweet Spot 7
1744	1774	Sprint 2
1774	1804	Sprint 3
2029	2299	Sweet Spot 8
2299	2519	Sweet Spot 9
2519	2549	VO2 Max 3
2549	2579	Sprint 4
2774	2784	Sweet Spot 10
2784	2839	VO2 Max 4
2859	3042	Sweet Spot 11
3042	3067	VO2 Max 5
3067	3075	Sprint 5
3075	3100	Tempo 2
3100	3105	Sprint 6
3105	3118	Sweet Spot 12
3118	3123	Sprint 7
3123	3142	Sweet Spot 13
3142	3147	Sprint 8
3147	3162	Sweet Spot 14
3162	3167	Sprint 9
3167	3178	Tempo 3
3178	3183	Sprint 10
3183	3208	Sweet Spot 15
3208	3213	Sprint 11
3213	3236	Tempo 4
3236	3241	Sprint 12
3241	3254	Sweet Spot 16
3254	3259	Sprint 13
3259	3278	Sweet Spot 17
3278	3283	Sprint 14
3283	3298	Sweet Spot 18
3298	3303	Sprint 15
3303	3314	Tempo 5
3314	3319	Sprint 16
3319	3344	Sweet Spot 19
3344	3349	Sprint 17
3349	3374	Tempo 6
3374	3379	Sprint 18
3379	3392	Sweet Spot 20
3392	3397	Sprint 19
3397	3416	Threshold 2
3416	3421	Sprint 20
3421	3436	Sweet Spot 21
3436	3441	Sprint 21
3441	3452	Sweet Spot 22
3452	3457	Sprint 22
3457	3482	Sweet Spot 23
3482	3487	Sprint 23
3487	3510	Tempo 7
3510	3515	Sprint 24
3515	3528	Sweet Spot 24
3528	3533	Sprint 25
3533	3552	Threshold 3
3552	3557	Sprint 26
3557	3572	Sweet Spot 25
3572	3577	Sprint 27
3577	3588	Sweet Spot 26
3588	3593	Sprint 28
3593	3618	Sweet Spot 27
3618	3623	Sprint 29
3623	3648	Sweet Spot 28
3648	3653	Sprint 30
3653	3666	Threshold 4
3666	3671	Sprint 31
3671	3690	Threshold 5
3690	3695	Sprint 32
3695	3710	Threshold 6
3710	3715	Sprint 33
3715	3726	Sweet Spot 29
3726	3731	Sprint 34
3731	3756	Threshold 7
3756	3761	Sprint 35
3761	3784	Sweet Spot 30
3784	3789	Sprint 36
3789	3802	Threshold 8
3802	3807	Sprint 37
3807	3826	Threshold 9
3826	3831	Sprint 38
3831	3846	Threshold 10
3846	3851	Sprint 39
3851	3862	Sweet Spot 31
3862	3867	Sprint 40
3867	3892	Threshold 11
3892	3897	Sprint 41
3897	3922	VO2 Max 6
3922	3930	Sprint 42
[END INTERVAL DATA]

[MODE DATA]
[END MODE DATA]

