[COURSE HEADER]
VERSION = 0
UNITS = ENGLISH
DESCRIPTION = 8DC - Stage 7,94,136. Created by 1273.
FILE NAME = none
MINUTES	FTP
2427	2 big teams moving to the front to position their leaders...	8	0	0	72	16777215	0
2427	...and you need to latch onto their tail	8	0	0	72	16777215	10
2540	Here we go, round 2	8	0	0	72	16777215	0
2604	So far so good	5	0	0	72	16777215	0
2604	Settle in, be ready for anything	5	0	0	72	16777215	7
2724	I don't like the look of this...	8	0	0	72	16777215	0
2724	...the pace is too slow	5	0	0	72	16777215	10
2724	Waaaaay too slow, be ready	8	0	0	72	16777215	79
2823	There it goes! Cover!	5	0	0	72	16777215	0
2835	Way to shut down an attack!	8	0	0	72	16777215	0
2898	Another! Go!	5	0	0	72	16777215	0
2912	Good, catch your breath	5	0	0	72	16777215	0
2969	Again! Cover it!	5	0	0	72	16777215	0
2979	You're doing perfectly...	5	0	0	72	16777215	0
2979	...wish I could say the same for our climber	8	0	0	72	16777215	7
2979	Each of those attacks grew the gap between the leaders and our climber	8	0	0	72	16777215	17
2979	But it's coming back together	8	0	0	72	16777215	27
2979	Problem is, the danger riders know we're on the ropes	8	0	0	72	16777215	37
2979	They may hit us again, and you need to cover...	8	0	0	72	16777215	47
2979	...with our without our climber	8	0	0	72	16777215	57
2979	Watch the front, they look twitchy	8	0	0	72	16777215	90
3099	Attack! Cover it!	5	0	0	72	16777215	0
3120	Stay with them	5	0	0	72	16777215	0
3180	It's all you for this next KOM...	8	0	0	72	16777215	0
3180	...maybe for the rest of this stage	8	0	0	72	16777215	10
3273	Follow that acceleration!	8	0	0	72	16777215	0
3273	Stay with it	5	0	0	72	16777215	10
3273	Don't let them slip away!	5	0	0	72	16777215	20
3303	Go!!!	5	0	0	72	16777215	0
3303	Kick hard, maybe 20 seconds!	5	0	0	72	16777215	10
3303	Stay with 'em!	5	0	0	72	16777215	20
3333	Way to suffer!	5	0	0	72	16777215	0
3358	Now stay with the leaders on this descent...	8	0	0	72	16777215	7
3358	...it's up to you right now	5	0	0	72	16777215	17
3358	Coming up on today's only sprint	8	0	0	72	16777215	150
3358	Go for it if you have to...	8	0	0	72	16777215	197
3358	...but breakaways aren't usually concerned with sprint points	8	0	0	72	16777215	207
3358	The points series is close between 2 of the big teams...	8	0	0	72	16777215	217
3358	...but your lead group of 5 will eat up the big points	8	0	0	72	16777215	227
3358	Wait! One of your break mates stands to benefit from the sprint!	8	0	0	72	16777215	277
3358	Guess you're sprinting, get ready	8	0	0	72	16777215	287
3665	Get that wheel...	5	0	0	72	16777215	0
3665	...keep the draft & be patient	5	0	0	72	16777215	7
3665	Stay with them!	5	0	0	72	16777215	15
3690	Go! Just 10 seconds!	5	0	0	72	16777215	0
3690	3 seconds!	3	0	0	72	16777215	7
3700	OK, enough of that silliness	8	0	0	72	16777215	0
3725	Get back to speed and stay watchful	8	0	0	72	16777215	0
3725	If you guys want to carry a lead into the final day's climb...	8	0	0	72	16777215	10
3725	...you'll have to work for it	8	0	0	72	16777215	20
3799	Smooth things out, still a big climb ahead	8	0	0	72	16777215	0
3799	Time to start trading work at the front...	8	0	0	72	16777215	72
3799	...if this group is going to stand a chance of staying away	8	0	0	72	16777215	82
3891	Short, fairly strong pulls...	8	0	0	72	16777215	0
3903	...save the real suffering for the climb	8	0	0	72	16777215	0
4057	Just a little longer on the flat...	8	0	0	72	16777215	0
4095	...keep those pulls short & strong	8	0	0	72	16777215	0
4155	Foot of the climb, just ahead!	8	0	0	72	16777215	0
4188	Just stay in contact with this group...	8	0	0	72	16777215	0
4188	...and cover all attacks	5	0	0	72	16777215	10
4188	It's all or nothing now	5	0	0	72	16777215	17
4308	Here we go! Get on there!	5	0	0	72	16777215	0
4343	You can expect more of that, catch your breath	8	0	0	72	16777215	0
4379	Again! Get on that!	5	0	0	72	16777215	0
4414	Stay with 'em, they're hurting too	8	0	0	72	16777215	0
4498	Something's up, they're all backing off...	8	0	0	72	16777215	0
4498	...and there's your reason	5	0	0	72	16777215	10
4498	Here comes the rest of the leaders...	8	0	0	72	16777215	17
4498	...and they're coming FAST!	8	0	0	72	16777215	25
4558	Ease up, try to clear some fatigue...	8	0	0	72	16777215	0
4558	...then do your best to latch on as they roll by	8	0	0	72	16777215	10
4558	Here they come...	5	0	0	72	16777215	110
4678	...and there they go, get on the back!	8	0	0	72	16777215	0
4678	Hang on!	5	0	0	72	16777215	12
4700	Don't quit! You have to get back up there!	8	0	0	72	16777215	0
4737	C'mon! You can get there!	5	0	0	72	16777215	0
4762	They're gone, but that's okay...	8	0	0	72	16777215	0
4762	...lick your wounds and try to latch onto another group	8	0	0	72	16777215	6
4762	Feeling a little better? Here comes a few riders	8	0	0	72	16777215	40
4762	Let them roll by...	5	0	0	72	16777215	50
4822	...and jump on!	5	0	0	72	16777215	0
4822	Don't get dropped from this group!	8	0	0	72	16777215	5
4822	We can still salvage this	5	0	0	72	16777215	15
4865	I know you're hurting, just slip to the back...	8	0	0	72	16777215	0
4865	...and hang in there for a few more minutes	8	0	0	72	16777215	10
4865	You can do this!	5	0	0	72	16777215	20
4925	Stay with 'em	5	0	0	72	16777215	0
5045	Push! Don't let them drop you!	5	0	0	72	16777215	0
5045	Hang on to that last wheel!	5	0	0	72	16777215	20
5045	Don't quit, they're no tougher than you!	5	0	0	72	16777215	35
5105	OK, just enough time to prep for the kick to the line	8	0	0	72	16777215	0
5105	Try to corral your breathing...	5	0	0	72	16777215	10
5105	...regain your focus	5	0	0	72	16777215	17
5105	One final push & the hardest day will be behind you	8	0	0	72	16777215	47
5105	Just stay in contact with this group...	8	0	0	72	16777215	57
5105	...and try to limit your time loss	8	0	0	72	16777215	67
5182	Stay with them!	5	0	0	72	16777215	0
5182	Keep it together!	5	0	0	72	16777215	20
5212	Go! Every second counts!	5	0	0	72	16777215	0
5212	You're 20 seconds out!	5	0	0	72	16777215	10
5212	10 seconds!	3	0	0	72	16777215	20
5212	5 seconds!	3	0	0	72	16777215	25
5242	Way to hang on!	5	0	0	72	16777215	0
5242	We may have slid down in the standings...	8	0	0	72	16777215	158
5242	...but we fought valiantly & respectably	8	0	0	72	16777215	168
5242	And that was a BRUTAL stage	8	0	0	72	16777215	178
5242	Job well done, Team	8	0	0	72	16777215	188
5242	Rest up & and we'll wrap things up tomorrow	8	0	0	72	16777215	198
5242	Tough day, but great job!	8	0	0	72	16777215	208
[END COURSE TEXT]

[INTERVAL DATA]
0	5580	Workout
1127	1167	Anaerobic Capacity 1
1167	1227	VO2 Max 1
1227	1443	Threshold 1
1443	1503	Threshold 2
1503	1623	Threshold 3
1623	1683	Threshold 4
1683	1803	Threshold 5
1803	1863	Threshold 6
1863	1983	Threshold 7
1983	2013	VO2 Max 2
2013	2043	Sprint 1
2604	2724	Threshold 8
2724	2823	Sweet Spot 1
2823	2835	Sprint 2
2835	2898	Threshold 9
2898	2912	Sprint 3
2912	2969	Threshold 10
2969	2979	Sprint 4
2979	3099	Sweet Spot 2
3099	3120	Sprint 5
3120	3180	Threshold 11
3180	3273	Threshold 12
3273	3303	VO2 Max 3
3303	3333	Sprint 6
3665	3690	Threshold 13
3690	3700	Sprint 7
3799	3891	Sweet Spot 3
3891	3903	Threshold 14
3903	3938	Sweet Spot 4
3938	3949	Threshold 15
3949	3989	Sweet Spot 5
3989	4001	Threshold 16
4001	4043	Sweet Spot 6
4043	4057	Threshold 17
4057	4095	Sweet Spot 7
4095	4105	Threshold 18
4105	4145	Sweet Spot 8
4145	4155	Threshold 19
4155	4188	Sweet Spot 9
4188	4308	Sweet Spot 10
4308	4343	Anaerobic Capacity 2
4343	4379	Threshold 20
4379	4414	Anaerobic Capacity 3
4414	4498	VO2 Max 4
4498	4558	Sweet Spot 11
4558	4678	Sweet Spot 12
4678	4700	Sprint 8
4700	4737	Threshold 21
4737	4762	Sprint 9
4762	4822	Sweet Spot 13
4822	4865	VO2 Max 5
4865	4925	Threshold 22
4925	5045	Threshold 23
5045	5105	VO2 Max 6
5105	5182	Threshold 24
5182	5212	VO2 Max 7
5212	5242	Sprint 10
[END INTERVAL DATA]

[MODE DATA]
[END MODE DATA]

